frame_time_s,rms,spectral_centroid_hz,zcr,f0_hz
161.206,0.159073,1489.68,0.0537109,214.355
161.299,0.187521,1457.17,0.0541992,210.672
161.391,0.173255,2002.31,0.0810547,492.458
161.484,0.144957,2901.81,0.155273,220.636
161.577,0.176508,2001.23,0.0742188,182.344
161.67,0.116315,1643.58,0.065918,228.416
161.763,0.139968,1510.89,0.0634766,103.526
161.856,0.136675,1540.36,0.0546875,104.126
161.949,0.2223,1744.37,0.0683594,195.432
162.041,0.147799,1847.72,0.0722656,229.74
162.134,0.131657,1713.79,0.0595703,231.071
162.227,0.154751,1182.25,0.0458984,205.86
162.32,0.111419,1481.94,0.0615234,501.066
162.413,0.116937,1416.49,0.0512695,251.984
162.506,0.239181,2075.19,0.0537109,196.564
162.599,0.14457,2097.7,0.0639648,243.401
162.691,0.144747,1807.63,0.0566406,256.389
162.784,0.150262,2052.78,0.132812,216.845
162.877,0.104226,2368.16,0.125,253.444
162.97,0.124038,2357.78,0.205566,237.841
163.063,0.175411,2337.72,0.139648,260.87
163.156,0.180227,1748.91,0.0668945,260.87
163.249,0.17486,2520.28,0.162109,312.026
163.341,0.140124,2550.78,0.209961,155.114
163.434,0.147382,2968.47,0.215332,164.338
163.527,0.165684,2833.28,0.22998,176.133
163.62,0.126793,3749.26,0.336426,176.133
163.713,0.159698,3110.71,0.19043,265.43
163.806,0.184095,2951.88,0.188477,263.902
163.899,0.179258,2686.76,0.132812,196.564
163.992,0.106049,2236.4,0.148438,262.382
164.084,0.133367,1958.82,0.137695,260.87
164.177,0.148646,2845.01,0.165527,262.382
164.27,0.236664,2566.13,0.0751953,203.496
164.363,0.256167,1958.39,0.0878906,613.331
164.456,0.308871,1790.19,0.0571289,620.458
164.549,0.178966,1412.49,0.0581055,207.053
164.642,0.125267,2230.03,0.0771484,208.252
164.734,0.146965,2098.8,0.108398,292.817
164.827,0.252619,1867.19,0.0795898,204.675
164.92,0.205138,1592.82,0.046875,228.416
165.013,0.190348,2315.82,0.100586,260.87
165.106,0.159964,2224.9,0.146973,196.564
165.199,0.1673,2541.52,0.10791,233.755
165.292,0.220923,1961.89,0.034668,232.409
165.384,0.168445,2059.07,0.0834961,232.409
165.477,0.160205,3069.39,0.122559,135.035
165.57,0.158808,2817.51,0.161133,131.191
165.663,0.175206,2110.71,0.106445,131.191
165.756,0.129728,2963.61,0.158203,86.5537
165.849,0.143611,1688.97,0.0454102,257.874
165.942,0.160385,1281.35,0.03125,260.87
166.034,0.123678,1129.4,0.0361328,262.382
166.127,0.135087,3090.59,0.146973,250.533
166.22,0.141721,2718.49,0.138672,88.5768
166.313,0.145349,2040.22,0.0527344,201.159
166.406,0.138919,1908.32,0.0571289,203.496
166.499,0.181172,1664.55,0.0620117,205.86
166.592,0.222487,2234.48,0.0678711,205.86
166.684,0.175565,1846.99,0.09375,207.053
166.777,0.171769,1939.4,0.104004,207.053
166.87,0.158166,1206.19,0.050293,205.86
166.963,0.212132,1685.26,0.0356445,196.564
167.056,0.2873,1079.95,0.0185547,196.564
167.149,0.273942,1649.98,0.0283203,196.564
167.242,0.171304,2356.81,0.0605469,196.564
167.334,0.217893,1652.84,0.0415039,195.432
167.427,0.180303,2043.61,0.125,195.432
167.52,0.113814,4179.2,0.341797,98.2821
167.613,0.153078,2106.34,0.114258,103.526
167.706,0.193338,1671.07,0.0742188,207.053
167.799,0.186637,1473.91,0.0546875,195.432
167.892,0.193422,1248.44,0.0361328,196.564
167.985,0.191992,1487.54,0.0703125,196.564
168.077,0.145793,2814.37,0.118652,97.1532
168.17,0.215375,1376.74,0.0541992,195.432
168.263,0.245831,1079.65,0.0556641,208.252
168.356,0.221607,1020.98,0.0522461,196.564
168.449,0.205353,2402.81,0.108887,195.432
168.542,0.172353,2655.82,0.0952148,195.432
168.635,0.152084,1229.31,0.0341797,203.496
168.727,0.121076,1022.96,0.0424805,65.2176
168.82,0.12732,1150.03,0.0253906,87.0551
168.913,0.240133,1667.42,0.0405273,200
169.006,0.168206,1779.91,0.046875,165.29
169.099,0.114085,1548.3,0.0571289,246.229
169.192,0.141352,654.237,0.0400391,232.409
169.285,0.112674,1042.15,0.0449219,237.841
169.377,0.104512,1119.93,0.0493164,489.621
169.47,0.207897,1718.4,0.0449219,495.311
169.563,0.200508,2215.85,0.0390625,192.075
169.656,0.182086,1512.89,0.0229492,233.755
169.749,0.156709,1246.75,0.0664062,233.755
169.842,0.101436,3117.85,0.20459,241.999
169.935,0.0495329,2689.77,0.163574,160.585
170.027,0.210902,1199.29,0.0415039,243.401
170.12,0.175027,1930.6,0.125977,77.1105
170.213,0.110592,3935.31,0.274902,176.133
170.306,0.100749,2713.88,0.109375,171.119
170.399,0.140453,2883.2,0.195801,204.675
170.492,0.17394,2326.44,0.130859,174.11
170.585,0.152663,2023.8,0.135742,87.0551
170.677,0.114083,2014.27,0.123535,213.12
170.77,0.0421805,2104.34,0.113281,69.4959
170.863,0.199091,1797.75,0.0854492,198.848
170.956,0.17732,2327.27,0.131348,196.564
171.049,0.0890036,3022.8,0.227051,211.893
171.142,0.0768984,2010.11,0.111816,196.564
171.235,0.145238,2468.79,0.106445,284.481
171.327,0.229762,1808.58,0.0585938,207.053
171.42,0.156497,1810.22,0.0595703,208.252
171.513,0.142657,2067.38,0.135254,209.459
171.606,0.102946,3806.97,0.308594,73.2043
171.699,0.252806,1483.92,0.0766602,224.492
171.792,0.288585,1457.63,0.0258789,232.409
171.885,0.165061,1970.19,0.0668945,233.755
171.978,0.16954,2398.2,0.0571289,232.409
172.07,0.167656,1466.69,0.046875,232.409
172.163,0.192068,2705.53,0.115723,86.5537
172.256,0.256607,1570.94,0.0297852,256.389
172.349,0.224048,1676.89,0.0415039,229.74
172.442,0.147348,2842.71,0.0932617,231.071
172.535,0.17816,2287.22,0.0947266,241.999
172.628,0.28528,1192.93,0.0234375,207.053
172.72,0.180896,2758.4,0.12793,205.86
172.813,0.185153,1628.96,0.0629883,196.564
172.906,0.193943,1043.81,0.0419922,194.306
172.999,0.144022,1081.58,0.0356445,87.5594
173.092,0.122321,1079.7,0.0712891,198.848
173.185,0.151762,3301.41,0.224121,86.5537
173.278,0.150613,1770.98,0.0976562,215.596
173.37,0.157085,1980.37,0.0913086,188.775
173.463,0.139174,1704.09,0.0463867,87.5594
173.556,0.204712,2376.7,0.0537109,88.0666
173.649,0.173604,2252.94,0.0673828,176.133
173.742,0.20525,1942.68,0.0541992,183.401
173.835,0.141892,2921.67,0.179688,176.133
173.928,0.177314,2221.68,0.138184,220.636
174.02,0.255874,1319.35,0.0366211,202.324
174.113,0.315314,782.954,0.0234375,204.675
174.206,0.267043,1785.82,0.0390625,195.432
174.299,0.224362,1297.08,0.0371094,224.492
174.392,0.202545,3308.12,0.078125,116.878
174.485,0.183175,2437.99,0.106445,195.432
174.578,0.201477,1553.51,0.0517578,196.564
174.67,0.194867,1880.15,0.050293,116.205
174.763,0.200462,1850.23,0.0458984,193.187
174.856,0.221157,1360.71,0.0415039,207.053
174.949,0.168928,1845.43,0.0708008,207.053
175.042,0.158041,2490.33,0.15332,205.86
175.135,0.137462,1792.17,0.0541992,88.0666
175.228,0.133487,769.847,0.0268555,86.0551
175.32,0.179565,1659.32,0.0620117,251.984
175.413,0.189098,2047.5,0.059082,260.87
175.506,0.208879,2607.6,0.101074,270.07
175.599,0.167711,1097.92,0.0380859,87.0551
175.692,0.132028,1021.7,0.0454102,88.5768
175.785,0.119319,1019.72,0.0439453,92.2316
175.878,0.183049,1298.46,0.0415039,85.5595
175.97,0.180198,2239.72,0.0439453,177.154
176.063,0.139061,1922.85,0.0942383,135.035
176.156,0.167271,3710.56,0.179688,133.484
176.249,0.228818,1967.65,0.103027,203.496
176.342,0.273735,1337.17,0.0302734,219.365
176.435,0.287917,965.788,0.0249023,213.12
176.528,0.258854,1486.98,0.0371094,205.86
176.621,0.229688,1075.75,0.0351562,214.355
176.713,0.190906,2551.42,0.0957031,205.86
176.806,0.182232,2572.93,0.133301,198.848
176.899,0.164662,2178.96,0.078125,194.306
176.992,0.218973,1293.01,0.0302734,201.159
177.085,0.238801,1109.47,0.0415039,204.675
177.178,0.234394,959.655,0.0410156,209.459
177.271,0.267638,935.999,0.0234375,196.564
177.363,0.219476,1924,0.074707,197.703
177.456,0.175628,1942.65,0.0712891,235.11
177.549,0.20415,904.874,0.0244141,253.444
177.642,0.20206,1483.31,0.0385742,260.87
177.735,0.126613,2746.64,0.121582,247.655
177.828,0.135946,2907.87,0.202148,486.801
177.921,0.157926,1255.96,0.0625,253.444
178.013,0.126021,1045.03,0.0444336,229.74
178.106,0.122569,1137.46,0.0571289,253.444
178.199,0.16198,1108.63,0.0512695,164.338
178.292,0.190167,2050.68,0.059082,174.11
178.385,0.123019,3152.78,0.187988,161.515
178.478,0.144933,4464.86,0.348145,165.29
178.571,0.179394,2631.43,0.0976562,205.86
178.663,0.247502,1609.13,0.0302734,200
178.756,0.213071,1445.86,0.034668,201.159
178.849,0.234023,1840.04,0.0444336,198.848
178.942,0.210321,1404.78,0.0361328,197.703
179.035,0.186178,2044.44,0.0883789,198.848
179.128,0.193388,2689.23,0.123047,204.675
179.221,0.18955,2065.42,0.0834961,194.306
179.313,0.199367,1277.2,0.0249023,233.755
179.406,0.225134,1427.22,0.0341797,197.703
179.499,0.237225,2080.79,0.0375977,205.86
179.592,0.160767,2188.57,0.0473633,210.672
179.685,0.147231,1984.27,0.0976562,200
179.778,0.188481,1994.44,0.0712891,87.5594
179.871,0.193623,1450.67,0.0737305,241.999
179.963,0.164644,2394.74,0.150391,87.0551
180.056,0.169386,1580.57,0.065918,237.841
180.149,0.143366,2941.22,0.199707,83.6053
180.242,0.177135,2721.08,0.185059,87.5594
180.335,0.146667,2385.62,0.0976562,87.0551
180.428,0.176969,2067.3,0.0878906,87.0551
180.521,0.195261,2228.02,0.0722656,87.0551
180.614,0.195942,2422.67,0.128906,181.294
180.706,0.133166,2184.4,0.178711,260.87
180.799,0.126514,1806.9,0.0795898,128.194
180.892,0.158442,3011.79,0.117676,202.324
180.985,0.200298,2408.63,0.050293,233.755
181.078,0.217058,2288.93,0.059082,231.071
181.171,0.241141,1954.93,0.0678711,203.496
181.264,0.182337,1659.13,0.0698242,231.071
181.356,0.195822,2202.6,0.0581055,233.755
181.449,0.165175,2160.2,0.113281,198.848
181.542,0.199745,2171.66,0.0800781,232.409
181.635,0.185191,2267.03,0.108887,232.409
181.728,0.18432,2443.44,0.0893555,228.416
181.821,0.210295,1940.1,0.0854492,253.444
181.914,0.173622,2358.66,0.143066,276.383
182.006,0.139668,1805.41,0.145996,276.383
182.099,0.149643,2736.13,0.177246,259.368
182.192,0.158599,2682.84,0.131348,260.87
182.285,0.15792,3974.32,0.256836,87.0551
182.378,0.143804,4284.46,0.28418,87.0551
182.471,0.150865,3420.75,0.226562,263.902
182.564,0.159836,3046.04,0.135742,88.5768
182.656,0.096846,2010.25,0.0927734,90.125
182.749,0.0896537,2306.47,0.0893555,136.604
182.842,0.0989977,1575.26,0.0625,90.125
182.935,0.21821,1404.14,0.0644531,209.459
183.028,0.266781,1646.35,0.0507812,259.368
183.121,0.262208,1229.47,0.0258789,262.382
183.214,0.212216,1111.55,0.0249023,219.365
183.306,0.259114,783.991,0.0219727,240.605
183.399,0.195938,1189.98,0.0405273,253.444
183.492,0.252667,1976.94,0.0273438,211.893
183.585,0.213191,1661.92,0.0483398,231.071
183.678,0.291159,1412.61,0.0239258,232.409
183.771,0.247665,1749.53,0.0693359,231.071
183.864,0.192045,2462.51,0.103516,274.791
183.956,0.205457,2303.73,0.0639648,276.383
184.049,0.184473,2808.28,0.112305,274.791
184.142,0.194481,2385.73,0.0751953,131.191
184.235,0.152852,1871.01,0.0561523,128.194
184.328,0.149634,1416.49,0.0830078,78.0065
184.421,0.182381,2393.08,0.097168,87.0551
184.514,0.19968,1047.41,0.03125,87.0551
184.607,0.185194,907.342,0.0273438,86.5537
184.699,0.180448,1322.1,0.0727539,224.492
184.792,0.161944,2780.06,0.158203,87.0551
184.885,0.161075,2512.41,0.0986328,88.0666
184.978,0.139629,1200.41,0.0322266,89.606
185.071,0.130443,1215.44,0.0512695,88.0666
185.164,0.111753,1313.23,0.0776367,87.5594
185.257,0.192182,2706.93,0.144531,203.496
185.349,0.174057,2308.24,0.111328,88.0666
185.442,0.165071,2327.85,0.0581055,87.0551
185.535,0.159785,1219.97,0.0395508,202.324
185.628,0.204932,1051.73,0.0327148,233.755
185.721,0.241824,858.757,0.0234375,240.605
185.814,0.201585,2710.58,0.14502,221.914
185.907,0.210048,1843.52,0.0561523,228.416
185.999,0.186204,1855.42,0.0532227,
186.092,0.180447,1762.33,0.0991211,
186.185,0.13531,2563.64,0.116211,
186.278,0.168707,1198.72,0.0351562,
186.371,0.136139,1380.93,0.0644531,
186.464,0.160848,2066.32,0.117676,
186.557,0.194612,1621.96,0.0458984,
186.649,0.160715,1693.94,0.0834961,
186.742,0.152417,2949.08,0.23584,
186.835,0.11676,2994.28,0.242188,
186.928,0.166939,2681.98,0.208496,350.237
187.021,0.126622,2625.52,0.183594,350.237
187.114,0.138497,2896.79,0.191406,348.22
187.207,0.182286,2514.79,0.194336,348.22
187.299,0.186304,2575.88,0.175293,346.215
187.392,0.218779,2481.2,0.18457,350.237
187.485,0.116854,2518.73,0.162109,350.237
187.578,0.161936,2938.4,0.174805,348.22
187.671,0.190489,2848.84,0.199707,350.237
187.764,0.125616,2594.1,0.17334,348.22
187.857,0.159064,1848.49,0.101074,348.22
187.949,0.201742,2302.52,0.111816,388.613
188.042,0.185276,2095.23,0.102051,390.864
188.135,0.20622,1979.25,0.0844727,390.864
188.228,0.170478,2864.05,0.195801,404.648
188.321,0.18415,2732.78,0.200684,409.35
188.414,0.173455,2239.48,0.166016,393.128
188.507,0.18035,2645.07,0.212891,348.22
188.6,0.199243,2612.78,0.216309,348.22
188.692,0.190632,2509.26,0.208984,350.237
188.785,0.188567,2582.38,0.197754,350.237
188.878,0.209386,2618.07,0.195801,348.22
188.971,0.205653,2976.74,0.15332,352.266
189.064,0.125536,3265.9,0.241211,244.811
189.157,0.134089,2352.43,0.131348,87.0551
189.25,0.133301,2582.3,0.168457,87.0551
189.342,0.15289,3148.03,0.231934,87.5594
189.435,0.152218,2365.23,0.172852,87.5594
189.528,0.117446,3048.21,0.218262,87.5594
189.621,0.125482,1661.84,0.0795898,205.86
189.714,0.0709427,1856.02,0.128906,175.119
189.807,0.0525602,1951.73,0.127441,87.5594
189.9,0.199769,2289.21,0.124023,203.496
189.992,0.192725,1822.26,0.0600586,87.5594
190.085,0.23346,1661.3,0.0385742,235.11
190.178,0.238433,863.547,0.0332031,231.071
190.271,0.195539,1694.98,0.0371094,233.755
190.364,0.238112,1710.35,0.0336914,232.409
190.457,0.259692,1543.73,0.034668,231.071
190.55,0.186407,2274.4,0.0673828,213.12
190.642,0.193443,2088.15,0.0644531,211.893
190.735,0.1775,2692.85,0.0961914,232.409
190.828,0.142045,2541.98,0.165039,231.071
190.921,0.178814,1626.31,0.0595703,265.43
191.014,0.214749,1542.43,0.0268555,277.984
191.107,0.203959,1391.55,0.0400391,138.992
191.2,0.189983,2036.92,0.0756836,138.191
191.292,0.173787,2317.07,0.059082,138.992
191.385,0.140982,2928.8,0.171387,92.2316
191.478,0.125619,2310.86,0.0795898,87.5594
191.571,0.160016,2000.16,0.0375977,87.5594
191.664,0.190129,1712.88,0.0380859,259.368
191.757,0.156108,1881.92,0.0834961,260.87
191.85,0.182006,2681.02,0.0908203,207.053
191.942,0.163478,1313.62,0.0405273,204.675
192.035,0.149034,1499.7,0.0541992,207.053
192.128,0.0906773,1322,0.0429688,251.984
192.221,0.212972,1928.01,0.0361328,209.459
192.314,0.24216,1557.23,0.0341797,203.496
192.407,0.242608,1504.12,0.0288086,208.252
192.5,0.198206,913.175,0.0415039,208.252
192.593,0.179246,1526.13,0.0429688,196.564
192.685,0.199391,1646.75,0.0253906,205.86
192.778,0.197397,1933.42,0.0610352,197.703
192.871,0.229962,2413.79,0.0366211,198.848
192.964,0.213856,1318.2,0.0258789,65.5954
193.057,0.181586,1548.11,0.0527344,65.2176
193.15,0.149686,2707.47,0.09375,65.5954
193.243,0.226873,1668.92,0.0239258,65.9754
193.335,0.227497,1337.16,0.03125,64.4685
193.428,0.187483,1284.94,0.0375977,67.5175
193.521,0.184802,2746.02,0.0893555,65.5954
193.614,0.152784,2568.31,0.131348,65.5954
193.707,0.167788,3220.34,0.196777,203.496
193.8,0.157071,2230.96,0.0805664,87.5594
193.893,0.130165,2027.68,0.0942383,87.5594
193.985,0.148755,3277.11,0.269043,
194.078,0.15498,2274.8,0.137207,53.5887
194.171,0.140753,3091.25,0.195312,146.409
194.264,0.123322,2823.83,0.154785,204.675
194.357,0.159483,2135.19,0.090332,296.22
194.45,0.200597,1870.15,0.0698242,348.22
194.543,0.213087,1415.91,0.0473633,348.22
194.635,0.217109,1431.03,0.0561523,215.596
194.728,0.128042,2600.93,0.158203,276.383
194.821,0.103921,2883.63,0.256836,174.11
194.914,0.185454,1795.16,0.0683594,235.11
195.007,0.209239,1470.07,0.0600586,233.755
195.1,0.215894,1924.45,0.090332,233.755
195.193,0.194229,1988.32,0.0634766,182.344
195.285,0.162366,1771.99,0.0712891,232.409
195.378,0.229429,1274.76,0.0336914,232.409
195.471,0.181327,2618.26,0.0942383,233.755
195.564,0.203646,1489.49,0.0551758,233.755
195.657,0.193223,1414.08,0.0668945,233.755
195.75,0.186623,1423.75,0.0595703,78.0065
195.843,0.235772,1398.36,0.0571289,138.992
195.935,0.236276,1529.14,0.0610352,138.992
196.028,0.177147,2445.91,0.132324,198.848
196.121,0.188763,1514.81,0.0380859,260.87
196.214,0.18576,1117.97,0.0336914,260.87
196.307,0.222162,1126.78,0.0263672,262.382
196.4,0.177577,1988.48,0.043457,262.382
196.493,0.19849,2435.59,0.104492,213.12
196.586,0.159937,1341.36,0.0473633,210.672
196.678,0.168326,1650.54,0.0654297,208.252
196.771,0.0793856,1687.88,0.0722656,208.252
196.864,0.169539,2135.92,0.0874023,276.383
196.957,0.183558,2009.14,0.0615234,196.564
197.05,0.0898678,3154.39,0.166992,68.302
197.143,0.10649,2119.18,0.151367,184.463
197.236,0.166465,1763.45,0.0761719,195.432
197.328,0.195467,1775.06,0.0527344,205.86
197.421,0.224854,1735.08,0.0771484,195.432
197.514,0.194992,2552.97,0.0585938,193.187
197.607,0.227462,1666.95,0.0332031,202.324
197.7,0.232769,1898.57,0.034668,196.564
197.793,0.178478,2618.83,0.102539,97.716
197.886,0.225596,1245.98,0.0239258,198.848
197.978,0.178757,1070.4,0.0410156,200
198.071,0.206002,1483.2,0.0537109,202.324
198.164,0.185032,1288.92,0.0454102,67.5175
198.257,0.186281,1148.57,0.0395508,67.9086
198.35,0.154685,2709.35,0.181152,
198.443,0.16295,1900.3,0.0839844,
198.536,0.191217,1348.5,0.043457,
198.628,0.196125,1345.55,0.0375977,
198.721,0.203126,1398.55,0.0424805,87.5594
198.814,0.176909,2623.44,0.150391,87.0551
198.907,0.149844,1416.05,0.0922852,224.492
199,0.154878,2287.56,0.125,175.119
199.093,0.166291,1761.12,0.0952148,202.324
199.186,0.178886,1829.29,0.0751953,86.5537
199.278,0.18867,2182.65,0.0571289,143.893
199.371,0.128957,2180.76,0.0922852,241.999
199.464,0.137497,2261.58,0.130859,133.484
199.557,0.172251,1727.08,0.0751953,195.432
199.65,0.258552,1427.14,0.0385742,232.409
199.743,0.273699,1116.99,0.0273438,223.199
199.836,0.229543,2060.18,0.0473633,215.596
199.928,0.257222,1235.84,0.0253906,231.071
200.021,0.192309,3234.29,0.124512,229.74
200.114,0.182883,2714.56,0.131836,205.86
200.207,0.237212,1733.48,0.0629883,211.893
200.3,0.228626,1420.56,0.0395508,219.365
200.393,0.209332,1263.87,0.0351562,198.848
200.486,0.216124,1435.05,0.0668945,204.675
200.579,0.172422,1414.18,0.0620117,196.564
200.671,0.18113,2207.75,0.0908203,203.496
200.764,0.182465,2061.51,0.0839844,88.5768
200.857,0.141321,1414.24,0.0532227,64.4685
200.95,0.127651,2465.15,0.101562,64.4685
201.043,0.139068,3109.82,0.144043,
201.136,0.138296,2882.42,0.225098,
201.229,0.140492,2695.54,0.193848,277.984
201.321,0.114635,2574.95,0.154785,406.992
201.414,0.172525,1901.12,0.0981445,406.992
201.507,0.195686,1594.8,0.0527344,196.564
201.6,0.193789,1949.58,0.0688477,148.968
201.693,0.233132,1657.74,0.0517578,197.703
201.786,0.146835,1769.51,0.0717773,74.4839
201.879,0.14383,2517.53,0.15332,92.2316
201.971,0.119816,1962.85,0.103516,66.3576
202.064,0.091924,1522.45,0.0688477,175.119
202.157,0.222517,2052.17,0.0683594,194.306
202.25,0.188854,1356.07,0.0537109,239.219
202.343,0.174744,1705.76,0.0786133,259.368
202.436,0.166968,2596.79,0.128418,216.845
202.529,0.141995,2563.92,0.144043,203.496
202.621,0.19626,1033.92,0.0317383,197.703
202.714,0.208392,1168.9,0.0366211,65.5954
202.807,0.205498,1706.15,0.0478516,65.5954
202.9,0.196687,3100.41,0.0966797,65.5954
202.993,0.145271,2196.04,0.12207,
203.086,0.161582,1763.01,0.0966797,66.3576
203.179,0.194478,1471.79,0.0571289,52.0631
203.271,0.165185,1868.76,0.0625,69.4959
203.364,0.214487,1653.1,0.0483398,66.3576
203.457,0.171503,2723.66,0.141113,65.2176
203.55,0.16136,1436.84,0.0654297,
203.643,0.180671,1502.5,0.0405273,88.0666
203.736,0.199083,1314.79,0.0288086,87.5594
203.829,0.177687,1980.45,0.0693359,88.5768
203.921,0.210788,1769.19,0.0458984,190.968
204.014,0.209274,2157.87,0.0449219,196.564
204.107,0.195615,1890.33,0.0527344,214.355
204.2,0.220937,1695.66,0.0458984,214.355
204.293,0.253035,1427.9,0.0390625,210.672
204.386,0.263743,1517.49,0.0336914,211.893
204.479,0.225697,2177.26,0.0556641,203.496
204.572,0.218403,1942.81,0.0512695,203.496
204.664,0.201222,2095.42,0.0600586,223.199
204.757,0.16062,2366.5,0.124023,216.845
204.85,0.127522,2321.17,0.115234,197.703
204.943,0.143215,2297.65,0.0854492,213.12
205.036,0.218099,1300.22,0.0395508,213.12
205.129,0.18477,1374.7,0.0463867,76.2249
205.222,0.144682,1725.43,0.0625,78.0065
205.314,0.156943,1636.4,0.10791,205.86
205.407,0.13408,2431.35,0.0810547,210.672
205.5,0.130198,1365.43,0.0322266,189.868
205.593,0.143339,1498.63,0.034668,180.25
205.686,0.183122,2201.21,0.0737305,503.968
205.779,0.131316,3085.21,0.205078,495.311
205.872,0.159248,1545.01,0.0727539,263.902
205.964,0.0942137,1219.06,0.0566406,260.87
206.057,0.0848823,1295.57,0.0654297,518.736
206.15,0.15593,1578.03,0.065918,524.763
206.243,0.217015,2134,0.0576172,169.154
206.336,0.15399,1900.25,0.0527344,174.11
206.429,0.149369,1244.98,0.0498047,175.119
206.522,0.127692,2665.51,0.172852,228.416
206.614,0.116023,2547.46,0.161621,179.212
206.707,0.125168,2739.89,0.206055,
206.8,0.230278,1940.5,0.0551758,
206.893,0.164052,2271.91,0.110352,
206.986,0.149486,2459.58,0.126465,
207.079,0.169313,2734.43,0.203613,
207.172,0.123012,3002.79,0.22998,50.2896
207.264,0.109088,2052.16,0.10791,64.4685
207.357,0.174493,1464.86,0.0581055,131.951
207.45,0.150436,1899.16,0.0839844,64.842
207.543,0.191595,1099.42,0.0332031,65.9754
207.636,0.152129,2541.92,0.182617,66.3576
207.729,0.135601,2677.83,0.179688,87.5594
207.822,0.128137,1968.53,0.0883789,87.5594
207.914,0.126,3649.88,0.241211,89.0899
208.007,0.148696,2686.8,0.168945,175.119
208.1,0.161058,2879.65,0.183594,175.119
208.193,0.150803,2332.04,0.131836,87.5594
208.286,0.133937,2590.31,0.195801,271.634
208.379,0.124818,4032.35,0.337891,271.634
208.472,0.15809,3652.7,0.26123,350.237
208.565,0.243766,2304.28,0.0800781,188.775
208.657,0.21481,2546.35,0.110352,175.119
208.75,0.195312,2625.16,0.146484,175.119
208.843,0.168808,2337.43,0.167969,186.607
208.936,0.182925,3080.59,0.249512,418.918
209.029,0.158473,2522.09,0.163086,393.128
209.122,0.234502,2652.89,0.0952148,225.793
209.215,0.187155,2614.17,0.157715,196.564
209.307,0.151072,2922.22,0.156738,195.432
209.4,0.159626,2411.39,0.165039,219.365
209.493,0.153959,2508.65,0.157715,276.383
209.586,0.177627,2133.7,0.130371,277.984
209.679,0.211757,1330.87,0.0688477,277.984
209.772,0.18281,2314.32,0.0957031,138.992
209.865,0.150229,1875.48,0.0507812,233.755
209.957,0.162697,1483.54,0.116699,138.992
210.05,0.213094,2219.42,0.116211,177.154
210.143,0.233813,2238.69,0.0854492,346.215
210.236,0.164575,2593.21,0.109375,172.11
210.329,0.174466,2573.39,0.158691,174.11
210.422,0.161911,2810.8,0.191406,175.119
210.515,0.199828,1717.89,0.0537109,87.5594
210.607,0.164516,1787.9,0.0576172,243.401
210.7,0.237364,2099.56,0.0395508,262.382
210.793,0.222649,1576.86,0.0375977,262.382
210.886,0.239363,1657.25,0.0551758,183.401
210.979,0.182217,1779.18,0.10498,260.87
211.072,0.161121,2088.22,0.131836,262.382
211.165,0.169897,1916.39,0.13916,198.848
211.257,0.198662,2166.54,0.145508,233.755
211.35,0.188494,2123.3,0.141113,233.755
211.443,0.208933,2609.6,0.10498,228.416
211.536,0.159132,1883.02,0.0820312,243.401
211.629,0.170846,2015.46,0.101562,232.409
211.722,0.199195,2577,0.147949,251.984
211.815,0.319101,2062.4,0.0537109,515.748
211.907,0.245126,2554.52,0.0854492,521.741
212,0.230445,2186.55,0.0776367,260.87
212.093,0.177167,2143.47,0.0917969,244.811
212.186,0.175959,2475.56,0.10498,263.902
212.279,0.173233,3590.62,0.272461,262.382
212.372,0.168071,2953.56,0.241699,175.119
212.465,0.168107,2648.9,0.18457,175.119
212.558,0.166903,4461.65,0.378418,176.133
212.65,0.194201,3076.06,0.228027,175.119
212.743,0.173772,3334.73,0.221191,175.119
212.836,0.176366,2563.21,0.155273,175.119
212.929,0.204902,2124.69,0.0888672,224.492
213.022,0.207285,3557.56,0.163086,627.667
213.115,0.127686,2239.58,0.162109,613.331
213.208,0.180092,3253.26,0.172363,204.675
213.3,0.184091,2456.79,0.171387,262.382
213.393,0.145205,3323.54,0.206543,262.382
213.486,0.150176,2631.11,0.174316,262.382
213.579,0.206661,3035.12,0.097168,233.755
213.672,0.159314,3532.15,0.283691,233.755
213.765,0.201266,3574.06,0.285645,229.74
213.858,0.20186,1961.13,0.074707,209.459
213.95,0.186314,2831.07,0.150879,120.303
214.043,0.160209,2938.71,0.271484,276.383
214.136,0.142275,3743.88,0.280273,277.984
214.229,0.138321,3403.66,0.25,276.383
214.322,0.155495,3361.72,0.257324,138.992
214.415,0.15087,2111.28,0.139648,71.9467
214.508,0.168457,3243.36,0.168945,69.4959
214.6,0.167309,1927.39,0.151855,111.6
214.693,0.183682,2879.06,0.19873,263.902
214.786,0.189178,2827.17,0.180664,262.382
214.879,0.150083,2491.2,0.165527,262.382
214.972,0.158543,2661.88,0.163574,262.382
215.065,0.17643,3429.36,0.210449,262.382
215.158,0.158624,2499.91,0.134277,262.382
215.25,0.165797,2420.75,0.10791,260.87
215.343,0.300883,1448.83,0.050293,260.87
215.436,0.273064,2091.54,0.050293,263.902
215.529,0.24543,2522.49,0.0786133,174.11
215.622,0.196391,1869.33,0.0668945,260.87
215.715,0.181452,1692.09,0.0463867,251.984
215.808,0.202286,1078.1,0.0332031,233.755
215.9,0.248799,1684.41,0.0473633,257.874
215.993,0.225381,1944.09,0.0473633,262.382
216.086,0.222076,3094.42,0.113281,262.382
216.179,0.198622,1814.44,0.0600586,175.119
