frame_time_s,rms,spectral_centroid_hz,spectral_bandwidth_hz,zcr,f0_hz
219.776,0.16097,3344.26,2272.71,0.210449,176.67
219.84,0.115521,3055.6,2283.31,0.279785,66.9946
219.904,0.183905,1673.68,2025.12,0.131836,86.344
219.968,0.305856,1586.5,2051.83,0.0615234,238.241
220.032,0.32049,2195.86,2377.17,0.0683594,529.952
220.096,0.23957,1784.83,2129.7,0.074707,526.014
220.16,0.207966,1961,2058.16,0.113281,520.818
220.224,0.191725,3115.19,2453.48,0.159668,174.293
220.288,0.173783,3362.06,2634.01,0.175293,176.68
220.352,0.17749,4177.01,2492.09,0.212891,174.835
220.416,0.196133,2865.36,2591.37,0.162109,523.37
220.48,0.211572,1523.94,1987.48,0.0864258,523.9
220.544,0.198678,1676.98,2179.49,0.0839844,66.4788
220.608,0.187546,1761.48,2184.09,0.0717773,65.5339
220.672,0.177723,1759,2179.53,0.0732422,65.6082
220.736,0.181682,1582.87,2080.71,0.0771484,65.8297
220.8,0.189552,2980.36,2589.96,0.0922852,66.0183
220.864,0.202878,1938.78,2373.54,0.0854492,65.9719
220.928,0.196255,1681.92,2233.86,0.0683594,180.003
220.992,0.178728,1688.63,2258.69,0.0683594,180.064
221.056,0.178921,1749.64,2079.41,0.149902,536.495
221.12,0.169094,3069.12,2231.44,0.194824,179.228
221.184,0.185434,1963.41,2177.91,0.113281,175.141
221.248,0.206056,977.176,1394.47,0.0664062,177.412
221.312,0.179226,874.809,1292.37,0.0634766,175.878
221.376,0.160072,1854.16,2199.52,0.0820312,66.4187
221.44,0.165937,2610.06,2475.92,0.161133,65.751
221.504,0.153672,3834.72,2624.45,0.239258,254.561
221.568,0.154014,3129.83,2496.11,0.214355,268.701
221.632,0.155897,2538.08,2449.15,0.202148,251.417
221.696,0.139667,2926.42,2165.11,0.214844,98.7213
221.76,0.161648,2116.28,2196.46,0.141602,268.503
221.824,0.175238,1645.12,1948.39,0.0854492,141.691
221.888,0.176542,1639.23,2063.49,0.0732422,268.173
221.952,0.18714,1568.81,1959.07,0.0703125,135.98
222.016,0.176803,1150.02,1483.28,0.0688477,134.785
222.08,0.162996,1923.35,2077.32,0.115234,128.71
222.144,0.141613,2599.17,2195.08,0.23584,123.585
222.208,0.139571,3541.47,2499.98,0.297363,60.5273
222.272,0.126775,3367.31,2658.19,0.360352,196.899
222.336,0.175136,2804.75,2525.15,0.259277,238.918
222.4,0.219792,1241.04,1634.69,0.078125,120.687
222.464,0.192493,1152.86,1585.71,0.0722656,117.073
222.528,0.188946,2317.74,2433.57,0.103516,116.953
222.592,0.200948,2217.91,2466.27,0.102051,203.625
222.656,0.173939,1486.47,2079.91,0.0732422,223.767
222.72,0.149139,1872.86,2351.26,0.0766602,87.5614
222.784,0.144773,1160.81,1676.33,0.0766602,87.5523
222.848,0.1258,978.013,1519.74,0.0639648,101.783
222.912,0.158954,931.628,1364.34,0.0561523,137.883
222.976,0.22936,958.411,1516.55,0.0444336,138.821
223.04,0.25595,813.494,1287.99,0.0366211,138.914
223.104,0.25064,2181.23,2474.66,0.0717773,138.982
223.168,0.226456,2445.49,2594.47,0.0776367,97.5119
223.232,0.190678,1147.6,1756.39,0.0507812,92.9957
223.296,0.197973,1620.11,2207.21,0.0512695,139.646
223.36,0.213541,932.392,1451.02,0.0795898,138.998
223.424,0.187346,2981.73,2292.04,0.182129,69.5305
223.488,0.177006,2292.05,2150.23,0.186523,69.036
223.552,0.187148,1326.39,1639.53,0.100098,138.523
223.616,0.178172,1137.73,1285.75,0.0761719,138.8
223.68,0.183759,1040.02,1333,0.0522461,138.936
223.744,0.215152,1144.32,1730.68,0.0385742,139.847
223.808,0.257774,898.698,1286.29,0.0385742,139.232
223.872,0.262263,977.514,1409.15,0.0390625,139.4
223.936,0.239809,827.093,1058.55,0.0493164,139.627
224,0.2005,2304.66,2097.48,0.134277,69.9216
224.064,0.224948,2080.59,2084.77,0.130859,245.218
224.128,0.291692,1035.04,1599.73,0.0395508,116.398
224.192,0.308317,865.156,1446.32,0.0292969,116.855
224.256,0.301652,881.865,1465.97,0.0327148,116.904
224.32,0.271453,909.296,1510.09,0.0395508,116.709
224.384,0.22483,932.767,1491.05,0.0668945,116.852
224.448,0.196494,2660.04,2156.27,0.118164,117.173
224.512,0.205907,1945.28,2049.52,0.0961914,116.084
224.576,0.202697,1133.06,1593.53,0.0625,116.001
224.64,0.192916,1802.17,2168.55,0.0859375,118.472
224.704,0.231941,2825.47,2614.76,0.0844727,116.933
224.768,0.245095,2588.92,2473.33,0.0844727,116.765
224.832,0.236406,2462.35,2536.65,0.0825195,116.437
224.896,0.239688,2083.58,2364.11,0.0722656,225.845
224.96,0.239948,1701.43,2158.17,0.0600586,225.798
225.024,0.230812,1149.83,1683.94,0.0522461,116.991
225.088,0.210919,1056.01,1593.15,0.0532227,117.945
225.152,0.194149,940.672,1466.32,0.0478516,94.7254
225.216,0.189455,1428.71,1846.94,0.0722656,208.134
225.28,0.176758,2941.44,2399.02,0.15625,139.17
225.344,0.165762,2456.48,2522.97,0.17041,97.8679
225.408,0.232211,1969.17,2152.55,0.0874023,98.3642
225.472,0.287544,1406.96,2022.98,0.0415039,98.6864
225.536,0.269404,1016.29,1539.71,0.0463867,190.403
225.6,0.224393,1104.35,1488.38,0.0688477,196.021
225.664,0.206807,2324.36,1958.41,0.155762,98.3267
225.728,0.194048,2670.8,2001.37,0.275879,97.6446
225.792,0.200865,3318.93,1827.8,0.342773,98.1452
225.856,0.236822,2922.3,1952.24,0.234863,97.705
225.92,0.253211,1457.86,1679.28,0.0820312,97.0006
225.984,0.234655,1258.14,1581.39,0.0532227,97.6353
226.048,0.204855,1539.93,1738.2,0.0712891,98.2548
226.112,0.203109,1302.9,1624.81,0.0795898,98.1781
226.176,0.235033,919.378,1358.52,0.0620117,216.837
226.24,0.240984,1627.71,1729,0.0629883,98.3046
226.304,0.220978,1435.9,1715.87,0.114746,195.868
226.368,0.202285,2357.69,1977.4,0.130371,200.84
226.432,0.192008,1603.39,1806.21,0.0703125,109.759
226.496,0.194505,1249.93,1559.4,0.0493164,110.286
226.56,0.178908,1863.43,2105.52,0.130859,235.233
226.624,0.170237,3187.53,2253.04,0.181152,195.073
226.688,0.180451,1463.29,1906.81,0.104004,222.81
226.752,0.176216,2020.01,2123.3,0.11377,105.883
226.816,0.18034,2476.53,2168.38,0.139648,102.253
226.88,0.178508,1266.93,1739.35,0.104492,205.229
226.944,0.180325,1985.67,1923.18,0.102051,219.305
227.008,0.200295,1813.11,1970.84,0.10498,114.905
227.072,0.194251,2593.07,2360.37,0.135254,118.136
227.136,0.175619,2872.36,2536.24,0.203613,117.658
227.2,0.185203,3113.08,2597.8,0.246094,271.426
227.264,0.167283,3692.36,2493.07,0.288086,187.648
227.328,0.128909,3588.62,2422.16,0.300293,86.3735
227.392,0.146625,3423.44,2475.49,0.287109,205.075
227.456,0.162877,2710.5,2487.89,0.188965,109.675
227.52,0.167805,1209.86,1692.51,0.0708008,106.838
227.584,0.189111,1214.87,1691.13,0.0654297,256.903
227.648,0.22456,1373.21,2044.18,0.0478516,216.817
227.712,0.247375,899.649,1503.23,0.0302734,224.585
227.776,0.257105,1820.49,2388.37,0.0410156,230.376
227.84,0.241514,2180.98,2503.1,0.0517578,227.426
227.904,0.213835,1794.76,2385.67,0.0439453,59.9251
227.968,0.224931,1551.39,2305.04,0.0332031,233.594
228.032,0.221791,967.829,1635.22,0.0380859,233.802
228.096,0.176444,2406.07,2321.38,0.0996094,237.97
228.16,0.170606,2454.94,2356.79,0.102539,242.813
228.224,0.195473,1411.92,1881.6,0.0444336,77.5683
228.288,0.207903,945.527,1539.82,0.0356445,233.127
228.352,0.222141,912.222,1536.48,0.0371094,240.631
228.416,0.223529,1248.18,1978.34,0.0351562,241.144
228.48,0.25343,971.924,1700.51,0.0302734,77.1843
228.544,0.305238,888.849,1610.26,0.0288086,235.188
228.608,0.314724,747.482,1369.56,0.0375977,237.16
228.672,0.239921,2498.43,2254.16,0.137207,238.546
228.736,0.171979,2377.24,2314.9,0.147461,244.905
228.8,0.186641,1290.02,1870.44,0.0512695,85.9515
228.864,0.181443,1018.04,1634.81,0.0385742,87.0681
228.928,0.178976,934.994,1562.03,0.0458984,86.8397
228.992,0.181702,922.128,1497.07,0.050293,69.459
229.056,0.176852,865.606,1474.55,0.0874023,69.5251
229.12,0.150552,3186.75,2206.36,0.205078,69.8117
229.184,0.14225,2841.52,2409.03,0.198242,206.644
229.248,0.150326,1191.91,1736.07,0.0771484,219.488
229.312,0.170976,881.822,1380.17,0.0419922,213.482
229.376,0.196241,794.661,1326.67,0.0385742,66.9656
229.44,0.192835,992.876,1627.38,0.0405273,68.2018
229.504,0.180424,1435.86,2001.63,0.090332,69.1912
229.568,0.170265,3068.56,2508.09,0.157227,226.692
229.632,0.190873,2166.52,2516.97,0.123047,136.76
229.696,0.202559,1477.84,2061.35,0.0761719,292.369
229.76,0.201527,1533.84,1828.18,0.078125,149.774
229.824,0.171655,1599.01,2100.17,0.121582,153.793
229.888,0.15199,2590,2498.92,0.147949,104.781
229.952,0.177701,1609.62,1931.61,0.163574,69.0119
230.016,0.166856,3448.22,2535.15,0.242188,240.532
230.08,0.175745,3612.68,2513.59,0.242676,205.163
230.144,0.202229,2913.49,2574.44,0.145996,201.682
230.208,0.226389,1597.11,2116.88,0.074707,209.2
230.272,0.238413,1289.18,1781.67,0.0634766,231.618
230.336,0.24423,1187.62,1619.02,0.0678711,77.5866
230.4,0.228457,1606.27,1874.88,0.0966797,153.955
230.464,0.193347,2220.44,2055.31,0.109375,148.693
230.528,0.176636,2256.93,2244.61,0.107422,143.623
230.592,0.202434,2203.51,2334.75,0.101562,98.9229
230.656,0.205346,1657.26,1790.64,0.0727539,139.869
230.72,0.17989,1300.34,1781.07,0.0649414,96.5006
230.784,0.1888,1160.66,1733.99,0.0576172,65.4425
230.848,0.208034,1078.93,1618.45,0.0517578,130.488
230.912,0.210371,1152.08,1613.61,0.0566406,77.4071
230.976,0.17932,1952.42,2184.87,0.148438,78.3357
231.04,0.138514,3427.45,2363.22,0.303711,205.437
231.104,0.138909,3582.02,2491.91,0.304199,59.9251
231.168,0.194373,2133.2,2284.66,0.161133,220.272
231.232,0.211607,1625.65,1739.22,0.0991211,184.989
231.296,0.196709,1564.74,1736.55,0.0922852,70.1789
231.36,0.201371,1103.62,1544.7,0.0605469,69.6338
231.424,0.188734,1981.21,1977.08,0.131836,363.476
231.488,0.177186,2372.55,2035.04,0.154297,401.429
231.552,0.190076,1159.08,1648.76,0.0722656,137.76
231.616,0.193297,953.817,1500.34,0.0458984,69.1247
231.68,0.202011,1050.79,1586.7,0.0620117,281.915
231.744,0.191959,2437.08,2273.19,0.112793,68.1868
231.808,0.198291,2337.37,2380.51,0.108887,69.1006
231.872,0.256167,1526.71,2008.39,0.0673828,69.0703
231.936,0.269512,1270.68,1773.23,0.0649414,247.063
232,0.224595,1094.12,1588.29,0.0664062,176.8
232.064,0.201825,1052.08,1506.31,0.0664062,69.0619
232.128,0.20007,820.548,1165.64,0.0629883,86.7325
232.192,0.193937,780.519,1123.36,0.0551758,230.941
232.256,0.226277,747.393,1093.91,0.0424805,260.087
232.32,0.244682,725.01,1057.63,0.0317383,249.061
232.384,0.215276,807.458,1115.35,0.046875,113.602
232.448,0.20552,1565.22,1960.36,0.0610352,115.454
232.512,0.215553,1528.64,2072.44,0.0566406,189.066
232.576,0.190876,1135.15,1625.61,0.0556641,182.257
232.64,0.190046,1186.26,1655.06,0.0561523,115.88
232.704,0.200211,853.513,1176.54,0.081543,116.632
232.768,0.16937,2077.26,1749.58,0.154785,257.342
232.832,0.178854,1678.85,1782.24,0.131348,244.556
232.896,0.203759,970.46,1332.87,0.0522461,247.307
232.96,0.186996,916.216,1184.85,0.0488281,253.765
233.024,0.239817,829.114,1184.68,0.0571289,138.85
233.088,0.268649,1047.42,1558.89,0.0610352,474.337
233.152,0.214132,1041.34,1550.67,0.0629883,129.665
233.216,0.19192,1163.11,1544.12,0.065918,135.514
233.28,0.198472,960.059,1320.16,0.0693359,137.423
233.344,0.167688,2167.13,2167.63,0.13623,270.377
233.408,0.152082,2301.32,2226.92,0.151367,271.794
233.472,0.166342,1351.61,1751.75,0.0825195,259.516
233.536,0.168685,1407.29,1907.93,0.0585938,66.7209
233.6,0.177117,934.131,1429.57,0.050293,68.2799
233.664,0.212984,786.541,1251.53,0.0419922,67.2658
233.728,0.244072,737.554,1303.42,0.0463867,66.4161
233.792,0.238129,2214.77,2229.97,0.074707,66.2423
233.856,0.242949,1912.42,2246.37,0.074707,129.635
233.92,0.247708,1126.62,1736.59,0.0532227,264.156
233.984,0.236703,1143.99,1762.2,0.0537109,126.407
234.048,0.245645,1023.1,1559.28,0.0541992,64.6868
234.112,0.258216,908.244,1473.81,0.0498047,128.287
234.176,0.280438,1231.54,1808.64,0.0629883,239.439
234.24,0.251171,2316.78,2482.91,0.101562,229.46
234.304,0.21445,2938.08,2651.42,0.103516,133.315
234.368,0.247726,1811.08,2322.15,0.0610352,129.929
234.432,0.26259,1236.02,1632.39,0.0556641,113.094
234.496,0.244141,950.992,1335.62,0.0625,134.628
234.56,0.273112,844.093,1310.45,0.0405273,225.906
234.624,0.277822,742.407,1178.35,0.0375977,227.728
234.688,0.227373,986.238,1385.58,0.0678711,220.46
234.752,0.225003,2328.77,1916.45,0.114258,208.126
234.816,0.248517,2157.21,2212.38,0.097168,219.805
234.88,0.239481,1620.95,1973.04,0.0673828,199.894
234.944,0.219679,1281.2,1663.45,0.0668945,223.361
235.008,0.234481,948.677,1364.3,0.046875,102.338
235.072,0.227023,1408.77,1750.02,0.0927734,66.1969
235.136,0.212229,2233.69,2016.86,0.113281,202.474
235.2,0.220282,1312.27,1738.16,0.0615234,65.7015
235.264,0.22808,1178.03,1717.31,0.0449219,250.163
235.328,0.221175,1900.05,2129.84,0.0668945,241.578
235.392,0.212593,1656.6,1966.69,0.0761719,250.224
235.456,0.216939,1295.58,1779.85,0.0585938,215.27
235.52,0.24397,844.488,1293.52,0.0454102,236.776
235.584,0.250542,688.586,1126.79,0.0390625,244.567
235.648,0.215631,1307.68,1605.5,0.118652,241.356
235.712,0.169078,2533.69,2006.62,0.180664,283.768
235.776,0.164692,1815.27,2000.28,0.105957,223.558
235.84,0.18758,966.453,1409.57,0.0581055,215.225
235.904,0.190254,910.026,1247.22,0.0581055,214.424
235.968,0.193433,764.559,1160.06,0.0463867,201.394
236.032,0.198467,724.449,1149.32,0.0488281,181.415
236.096,0.186039,2362.7,2060.48,0.160645,87.0342
236.16,0.155373,2776.97,2017.89,0.213867,102.051
236.224,0.13143,1759.55,1947.8,0.12207,103.602
236.288,0.11139,1278.3,1600.33,0.0820312,535.834
236.352,0.134425,1794.62,1728.65,0.0991211,68.7913
236.416,0.154801,1719.87,1794.57,0.100098,497.343
236.48,0.140464,3237.83,2413.1,0.280273,102.079
236.544,0.153412,3707.27,2158.09,0.384766,103.22
236.608,0.168397,2528.08,2098.18,0.22168,59.9251
236.672,0.16726,1992.97,1844.63,0.161133,143.097
236.736,0.175497,2078.25,1721.14,0.190918,157.622
236.8,0.186928,1723.51,1522.8,0.173828,158.078
236.864,0.181741,1827.74,1632.96,0.158203,615.385
236.928,0.167448,1861.74,1652.85,0.149902,133.356
236.992,0.174633,1526.16,1467.35,0.0981445,136.673
237.056,0.176447,1531.94,1510.18,0.0893555,273.462
237.12,0.205732,2391.12,2287.84,0.106445,270.892
237.184,0.219848,1938.37,2159.43,0.090332,250.202
237.248,0.20289,1447.28,1888.01,0.0581055,254.056
237.312,0.199959,1266.31,1765.63,0.0498047,115.839
237.376,0.194664,997.03,1413.16,0.0820312,250.52
237.44,0.172913,2801.64,2088.93,0.164551,247.432
237.504,0.167506,2253.34,2063.42,0.14502,512.306
237.568,0.172415,1414.27,1617.21,0.0688477,517.973
237.632,0.16554,1076.44,1335.77,0.0683594,511.817
237.696,0.189928,1415.1,1675.38,0.0800781,259.584
237.76,0.202135,1425.01,1778.86,0.0771484,511.512
237.824,0.18232,1123.04,1526.59,0.0644531,505.802
237.888,0.175103,1184.39,1596.74,0.0654297,521.325
237.952,0.170803,1017.53,1369.4,0.112305,261.553
238.016,0.140669,3181.86,2136.76,0.224609,531.891
238.08,0.165032,2403.3,2080.29,0.20459,501.414
238.144,0.196368,1797.47,1899.31,0.168945,403.282
238.208,0.179607,4113.61,2054.68,0.362305,184.786
238.272,0.143429,4031.49,1932.14,0.418457,87.4055
238.336,0.154262,2766.23,2249.42,0.222656,129.346
238.4,0.199019,1398.28,1706.61,0.117676,491.394
238.464,0.193431,2669.58,2125.5,0.136719,502.309
238.528,0.160682,2536.94,2154.12,0.141602,265.552
238.592,0.142526,2242.95,2183.86,0.162598,522.683
238.656,0.173565,1916.76,2030.62,0.129883,175.351
238.72,0.190077,1119.51,1650.87,0.0556641,76.4972
238.784,0.199376,870.353,1358.89,0.0532227,221.516
238.848,0.228031,1396.17,1846.35,0.0849609,240.541
238.912,0.218241,2029.9,2159.15,0.0908203,471.728
238.976,0.170607,1818.56,2128.08,0.116211,188.879
239.04,0.184962,2897.59,2488.42,0.145508,185.643
239.104,0.207277,1560.28,1966.47,0.097168,495.119
239.168,0.182606,1449.09,1879.74,0.081543,120.281
239.232,0.194481,1372.26,1667.05,0.0913086,511.386
239.296,0.202568,1518.36,1671.96,0.0849609,246.959
239.36,0.188624,1878.62,1824.09,0.130371,262.063
239.424,0.196647,3590.03,2034.47,0.230957,262.87
239.488,0.201907,3521.11,2242.9,0.283203,179.837
239.552,0.185356,3850.13,2050.48,0.325684,185.592
239.616,0.170387,3789.18,2023.73,0.388184,65.4433
239.68,0.169259,3613.95,1936.74,0.401367,66.043
239.744,0.162194,2734.74,2136.43,0.352539,270.87
239.808,0.138829,3057.85,1995.07,0.280762,188.99
239.872,0.130351,2552.68,2058.08,0.198242,66.0949
239.936,0.138138,1959.76,1931.53,0.119629,65.8337
240,0.156404,1825.72,1851.51,0.125977,66.5695
240.064,0.174679,2623.76,2005.46,0.174316,506.992
240.128,0.175458,2367.62,2047.91,0.178711,65.7033
240.192,0.174921,2268.87,1942.56,0.17041,65.491
240.256,0.167587,2110.03,1822.78,0.167969,66.5508
240.32,0.165323,2175.48,2016.61,0.206543,66.7142
240.384,0.16439,2794.64,2089.57,0.235352,204.398
240.448,0.149727,2161.17,1908.34,0.194824,245.923
240.512,0.145347,2008.59,1769.09,0.160645,134.722
240.576,0.141741,1881.88,1711.61,0.149902,87.8937
240.64,0.135952,1665.07,1605.02,0.123535,90.113
240.704,0.127679,1694.99,1666.27,0.09375,65.2158
240.768,0.126959,2886.61,2151.64,0.212402,87.3454
240.832,0.127333,3114.44,2090.61,0.281738,500.614
240.896,0.13089,1857.92,1867.82,0.177734,178.767
240.96,0.120654,1804.48,1710.05,0.131836,576.845
241.024,0.109195,1689.73,1662.72,0.123535,511.652
241.088,0.126264,1691.91,1698.49,0.109863,226.475
241.152,0.123437,1831.28,1841.17,0.145508,77.8784
241.216,0.153062,3190.29,2446.05,0.176758,103.648
241.28,0.197516,2126.29,2258.2,0.131348,176.013
241.344,0.202434,1484.67,1876.59,0.0737305,199.52
241.408,0.181631,2050.1,2348.71,0.120117,202.294
241.472,0.15371,3375,2575.46,0.219727,89.9559
241.536,0.186871,2357.51,2414.04,0.172363,202.267
241.6,0.203616,1471.65,1744.64,0.09375,526.694
241.664,0.181227,1664.38,1825.19,0.0981445,76.2393
241.728,0.174417,3698.07,2286.04,0.317383,116.838
241.792,0.18453,3668.33,2386.01,0.369629,119.422
241.856,0.202835,2501.28,2398.3,0.15332,193.311
241.92,0.204329,1872.39,2041.9,0.0932617,59.9251
241.984,0.213159,1539.71,1864.07,0.0629883,234.994
242.048,0.214866,1079.04,1543.79,0.0771484,234.287
242.112,0.199021,2671.59,2178.42,0.126953,219.011
242.176,0.182225,2070.15,2156.05,0.191406,221.571
242.24,0.163454,4459.72,2274.36,0.343262,219.77
242.304,0.171096,2402.1,2216.72,0.268066,222.389
242.368,0.174889,1802.05,1860.16,0.110352,103.315
242.432,0.159351,1725.99,1819.91,0.109375,70.2484
242.496,0.142445,1698.91,1684.55,0.117676,70.4059
242.56,0.106314,1809.34,1701.03,0.139648,181.224
242.624,0.11187,2712.71,2042.13,0.224609,143.491
242.688,0.150848,3305.98,2235.08,0.289062,205.016
242.752,0.175594,2475.78,2020.47,0.205566,175.116
242.816,0.169212,2038.5,1888.13,0.152832,87.1591
242.88,0.152088,1936.46,1888.97,0.1875,87.4417
242.944,0.178883,3700.96,1970.91,0.263184,87.41
243.008,0.195279,2517.87,2013.09,0.249512,176.037
243.072,0.184915,2391.79,1991.55,0.238281,174.611
243.136,0.177235,3250.57,2102.93,0.26123,174.696
243.2,0.17895,2343.79,1959.19,0.174316,87.2066
243.264,0.15805,1502.42,1647.9,0.165527,87.2255
243.328,0.148097,1920.93,1717.89,0.169922,174.388
243.392,0.147138,1698.23,1658.87,0.113281,175.076
243.456,0.119429,1775.22,1667.07,0.11084,174.815
243.52,0.148604,2532.51,2335.86,0.14502,175.24
243.584,0.200579,2446.15,2319.88,0.139648,181.296
243.648,0.223199,1399.7,1684.24,0.0859375,118.144
243.712,0.200449,1264.92,1446.32,0.0727539,118.306
243.776,0.171582,1521.73,1650.41,0.100586,231.983
243.84,0.158232,2687.29,2312.49,0.23291,117.811
243.904,0.15543,2920.65,2281.92,0.258301,271.743
243.968,0.16151,1828.31,1818.36,0.160645,66.4932
244.032,0.157547,1983.63,1684.17,0.137695,130.861
244.096,0.180096,1966.94,2107.57,0.115723,127.622
244.16,0.199651,2623.08,2488.28,0.0961914,63.925
244.224,0.223715,1866.37,2197.79,0.0639648,87.951
244.288,0.234933,1331.41,1937.17,0.0380859,64.8565
244.352,0.204312,1011.51,1597.65,0.0405273,65.1024
244.416,0.162505,2124.64,2164.72,0.154297,66.6054
244.48,0.135376,2803.55,2108.19,0.233887,105.467
244.544,0.127833,2001.93,1998.79,0.141113,65.7343
244.608,0.131819,1157.08,1522.67,0.0722656,66.2711
244.672,0.146241,1024.82,1342.05,0.0683594,255.381
244.736,0.160024,1371.38,1834.34,0.0664062,514.477
244.8,0.186559,1011.4,1593.49,0.0512695,65.5792
244.864,0.189632,1270.09,2006.92,0.0454102,65.1167
244.928,0.165652,781.021,1438.82,0.0458984,64.9196
244.992,0.153144,2408.33,2325.79,0.166016,65.6388
245.056,0.126682,3338.48,2194.8,0.299805,615.385
245.12,0.0997397,2665.73,2222.53,0.212891,183.863
245.184,0.0958699,1398.41,1787.19,0.0820312,133.547
245.248,0.0974291,890.936,1342.76,0.0571289,87.5877
245.312,0.128745,1026.04,1194.39,0.0673828,131.989
245.376,0.127257,1023.83,1340.22,0.0722656,130.242
245.44,0.118024,3415.46,2265.81,0.208984,130.983
245.504,0.128475,3275.71,2205.79,0.286133,503.781
245.568,0.113564,2023.9,2122.54,0.165527,87.9129
245.632,0.130059,1503.74,1725.95,0.0830078,101.836
245.696,0.148332,1252.88,1565.51,0.0620117,104.484
245.76,0.194192,1090.04,1360.99,0.0615234,139.136
245.824,0.209267,942.841,1263.96,0.0703125,535.538
245.888,0.185469,2633.69,2398.88,0.11084,218.926
245.952,0.223193,2132.43,2274.03,0.0927734,225.47
246.016,0.255056,1693.16,1937.34,0.0356445,116.232
246.08,0.228791,1500.75,1899.04,0.0478516,116.848
246.144,0.181125,1187.76,1695.24,0.0605469,126.461
246.208,0.155093,1402.1,1879.87,0.0678711,192.906
246.272,0.175011,1617.9,1917.38,0.0751953,128.074
246.336,0.17234,1792.58,1996.94,0.0810547,249.009
246.4,0.130519,1942.4,1995.71,0.103516,248.313
246.464,0.16461,3063.12,2427.42,0.154785,225.408
